1.67268E+12,1216.66,1218.76,1216.2,1217.54,2648.8756,1.67269E+12,3225086.725,3525,1113.8486,1356136.42,0,1
1.67269E+12,1217.55,1218.66,1217,1218.47,2384.2793,1.67269E+12,2903510.419,3102,1284.0917,1563574.668,0,1
1.67269E+12,1218.47,1218.49,1216.28,1217.98,2484.1331,1.67269E+12,3024252.232,4005,1146.7928,1395898.313,0,0
1.67269E+12,1217.97,1223,1217.7,1219.33,5239.3735,1.6727E+12,6390092.076,5147,2983.8029,3639414.105,0,1
1.6727E+12,1219.33,1219.8,1210.88,1214.71,10055.003,1.6727E+12,12220626.73202900,9946,3671.2856,4460741.162,0,0
1.6727E+12,1214.72,1216.83,1212.56,1213.61,7837.8027,1.6727E+12,9520853.597,7888,3665.0338,4452133.245,0,0
1.6727E+12,1213.61,1216.32,1212.57,1215.17,5109.9112,1.67271E+12,6207843.511,5632,2472.2633,3003525.535,0,1
1.67271E+12,1215.16,1215.38,1211,1213.7,7365.4649,1.67271E+12,8934273.014,7787,3217.4653,3902428.628,0,0
1.67271E+12,1213.7,1214.72,1212.61,1213.84,4388.6305,1.67271E+12,5327511.098,4494,1978.1635,2401414.296,0,1
1.67271E+12,1213.85,1215.72,1212.57,1215.04,6387.4036,1.67272E+12,7753323.668,5615,3522.4626,4275353.109,0,1
1.67272E+12,1215.05,1215.34,1213.03,1213.14,2568.3765,1.67272E+12,3118821.552,3423,964.544,1171045.285,0,0
1.67272E+12,1213.14,1217.6,1213.08,1217.5,3413.1806,1.67273E+12,4150290.723,3910,2078.3031,2526935.13,0,1
1.67273E+12,1217.5,1219.58,1216.17,1216.49,4767.6494,1.67273E+12,5805724.096,5341,2480.6342,3020857.753,0,0
1.67273E+12,1216.49,1216.79,1215.11,1216.33,4955.7114,1.67273E+12,6027118.934,5179,1517.2304,1845137.46,0,0
1.67273E+12,1216.34,1216.63,1213.7,1215.2,5978.3121,1.67274E+12,7264003.874,6271,3061.0573,3719736.465,0,0
1.67274E+12,1215.2,1218.25,1215.2,1217.01,4674.0728,1.67274E+12,5686897.448,6346,2121.6676,2581673.444,0,1
1.67274E+12,1217.02,1218.08,1215.34,1215.34,5191.1559,1.67274E+12,6315543.219,4998,2198.6388,2674907.577,0,0
1.67274E+12,1215.34,1216.46,1213.95,1214.5,3252.1755,1.67275E+12,3951087.485,4278,1788.69,2172966.288,0,0
1.67275E+12,1214.51,1216.05,1214.19,1214.95,4600.0781,1.67275E+12,5588881.85,4837,2828.1997,3435854.833,0,1
1.67275E+12,1214.94,1217.32,1214.77,1216,5299.6072,1.67275E+12,6445168.987,5179,2653.1303,3226417.143,0,1
1.67275E+12,1216,1218.87,1205.67,1209.85,19786.8634,1.67276E+12,24000153.97186900,17050,9234.0441,11201749.22963800,0,0
1.67276E+12,1209.79,1211.65,1206.66,1211.37,11507.666,1.67276E+12,13918305.85812100,11397,5197.1892,6285776.272,0,1
1.67276E+12,1211.37,1212.31,1206.99,1207.3,7777.7914,1.67277E+12,9403189.316,9036,3344.7923,4044050.471,0,0
1.67277E+12,1207.29,1209.18,1206.48,1208.28,4225.7619,1.67277E+12,5104499.504,5695,2068.4865,2498369.397,0,1
1.67277E+12,1208.28,1208.78,1206.21,1207.33,3859.2035,1.67277E+12,4660612.871,5675,1412.3705,1705355.349,0,0
1.67277E+12,1207.32,1210,1204.32,1209.03,5832.9688,1.67278E+12,7039840.319,7256,2728.2967,3293222.075,0,1
1.67278E+12,1209.03,1212.35,1209.02,1210.56,5876.7971,1.67278E+12,7115817.489,5978,3608.0259,4369079.746,0,1
1.67278E+12,1210.55,1211.98,1210.03,1211.08,3802.7354,1.67278E+12,4605502.889,5349,1542.2625,1867733.617,0,1
1.67278E+12,1211.09,1212.42,1209.73,1212.06,2564.2218,1.67279E+12,3104988.341,3415,1347.4358,1631678.593,0,1
1.67279E+12,1212.06,1215.71,1211.83,1214.14,4975.7606,1.67279E+12,6040717.624,5909,2562.9555,3111191.827,0,1
1.67279E+12,1214.15,1214.48,1212.35,1213.05,2278.7293,1.67279E+12,2765477.165,3678,1098.8555,1333594.449,0,0
1.67279E+12,1213.05,1227.79,1212.76,1223.68,21202.2294,1.6728E+12,25928897.23602600,20061,11528.6102,14090068.90392600,0,1
1.6728E+12,1223.69,1234.34,1223.69,1231,17107.9343,1.6728E+12,21029297.62989600,16176,8568.904,10532875.36767100,0,1
1.6728E+12,1231,1254.35,1231,1250.34,46594.7576,1.6728E+12,58080371.94360600,48215,27882.7023,34750368.14013700,0,1
1.6728E+12,1250.34,1254.24,1248.42,1249.99,15352.328,1.67281E+12,19214248.72429900,16009,7902.5604,9890717.117,0,0
1.67281E+12,1250,1250.75,1246.95,1247.69,6293.6274,1.67281E+12,7856883.563,7666,2600.3789,3246401.962,0,0
1.67281E+12,1247.69,1251.02,1246.79,1250.04,10170.7723,1.67282E+12,12697186.46582800,8376,5935.0182,7408650.367,0,1
1.67282E+12,1250.04,1252.72,1247.38,1251.62,9008.7887,1.67282E+12,11265007.44131900,9975,4572.7983,5718485.93,0,1
1.67282E+12,1251.62,1262,1248.15,1250.28,18508.0798,1.67282E+12,23198961.95014500,17457,10217.5294,12807595.48533300,0,0
1.67282E+12,1250.28,1251.5,1248.93,1249.4,5203.5985,1.67283E+12,6506360.689,6316,2207.3679,2759837.802,0,0
1.67283E+12,1249.41,1249.74,1248.38,1249.44,3854.6779,1.67283E+12,4815023.363,5096,1962.9189,2451894.015,0,1
1.67283E+12,1249.44,1253.2,1249.2,1251.14,5384.5248,1.67283E+12,6734852.752,5798,2934.1101,3669758.136,0,1
1.67283E+12,1251.14,1256.13,1250.28,1250.6,8420.6261,1.67284E+12,10547451.27411300,8843,3464.3259,4339942.335,0,0
1.67284E+12,1250.6,1253.5,1250.49,1253.26,6159.2092,1.67284E+12,7713280.707,6725,3403.7171,4262310.471,0,1
1.67284E+12,1253.26,1254.73,1248.79,1250.61,12067.1058,1.67284E+12,15100637.97795600,11542,5707.3905,7141771.306,0,0
1.67284E+12,1250.6,1257.51,1242.6,1255.5,31512.732,1.67285E+12,39373766.74229200,25302,14554.3124,18183590.81031000,0,1
1.67285E+12,1255.59,1257.23,1250.69,1253.45,10613.9453,1.67285E+12,13305763.31052100,12073,5048.7822,6328872.474,0,0
1.67285E+12,1253.58,1272.35,1252.5,1260.11,28611.9993,1.67286E+12,36144260.06278400,23657,14096.0414,17811427.22546300,0,1
1.67286E+12,1260.12,1267.18,1257.34,1261.54,15731.3742,1.67286E+12,19858191.49476300,15436,8293.5911,10468742.74410000,0,1
1.67286E+12,1261.53,1265.14,1251.08,1253.94,26562.8167,1.67286E+12,33376216.91090400,26222,12245.4031,15385410.96845300,0,0
1.67286E+12,1253.94,1254.08,1245.02,1251,15814.7894,1.67287E+12,19769862.62493500,15113,6312.3393,7889974.126,0,0
1.67287E+12,1250.99,1253.23,1250.29,1252.32,4317.1339,1.67287E+12,5405533.157,5587,2549.7904,3192624.483,0,1
1.67287E+12,1252.39,1256.94,1251.83,1252.89,4129.4754,1.67287E+12,5177540.874,5635,1963.4239,2462008.324,0,1
1.67287E+12,1252.89,1256.96,1252.59,1256.34,5643.0714,1.67288E+12,7086254.035,6405,3331.1124,4183077.661,0,1
1.67288E+12,1256.34,1259.56,1252.94,1253.77,7810.5069,1.67288E+12,9809679.348,9289,3769.0378,4734166.885,0,0
1.67288E+12,1253.78,1256.3,1252.23,1253.88,4258.6313,1.67288E+12,5341971.428,5677,1928.7439,2419474.752,0,1
1.67288E+12,1253.88,1254.37,1252.27,1253.65,3399.5972,1.67289E+12,4261334.062,4861,1970.7482,2470338.946,0,0
1.67289E+12,1253.65,1253.71,1251.76,1252.59,5180.7053,1.67289E+12,6490166.577,5609,2336.8267,2927247.503,0,0
1.67289E+12,1252.59,1254,1252.09,1252.83,3188.5626,1.67289E+12,3996013.51,4044,1522.7718,1908335.814,0,1
1.67289E+12,1252.81,1254.5,1252.45,1253.1,3186.462,1.6729E+12,3993884.851,3970,1637.0088,2051887.673,0,1
